word	book	chapter	verse	scroll_name	stem	verbal_tense	consonant_rep	language
137205	Judges	16	1	MT	qal	wayq	JLK	Hebrew
138162	Judges	17	8	MT	qal	wayq	JLK	Hebrew
138203	Judges	17	9	MT	qal	ptca	HLK	Hebrew
138238	Judges	17	10	MT	qal	wayq	JLK	Hebrew
138361	Judges	18	2	MT	qal	impv	LKW	Hebrew
138440	Judges	18	5	MT	qal	ptca	HLKJM	Hebrew
138447	Judges	18	6	MT	qal	impv	LKW	Hebrew
138454	Judges	18	6	MT	qal	impf	TLKW	Hebrew
138457	Judges	18	7	MT	qal	wayq	JLKW	Hebrew
138535	Judges	18	9	MT	qal	infc	LKT	Hebrew
138631	Judges	18	14	MT	qal	ptca	HLKJM	Hebrew
138702	Judges	18	17	MT	qal	ptca	HLKJM	Hebrew
138779	Judges	18	19	MT	qal	impv	LK	Hebrew
138834	Judges	18	21	MT	qal	wayq	JLKW	Hebrew
138900	Judges	18	24	MT	qal	wayq	TLKW	Hebrew
138934	Judges	18	26	MT	qal	wayq	JLKW	Hebrew
139120	Judges	19	2	MT	qal	wayq	TLK	Hebrew
139139	Judges	19	3	MT	qal	wayq	JLK	Hebrew
139200	Judges	19	5	MT	qal	infc	LKT	Hebrew
139214	Judges	19	5	MT	qal	impf	TLKW	Hebrew
139243	Judges	19	7	MT	qal	infc	LKT	Hebrew
139264	Judges	19	8	MT	qal	infc	LKT	Hebrew
139287	Judges	19	9	MT	qal	infc	LKT	Hebrew
139324	Judges	19	9	MT	qal	perf	HLKT	Hebrew
139337	Judges	19	10	MT	qal	wayq	JLK	Hebrew
139367	Judges	19	11	MT	qal	impv	LKH	Hebrew
139403	Judges	19	13	MT	qal	impv	LK	Hebrew
139422	Judges	19	14	MT	qal	wayq	JLKW	Hebrew
139513	Judges	19	17	MT	qal	impf	TLK	Hebrew
139534	Judges	19	18	MT	qal	wayq	>LK	Hebrew
139543	Judges	19	18	MT	qal	ptca	HLK	Hebrew
139790	Judges	19	27	MT	qal	infc	LKT	Hebrew
139812	Judges	19	28	MT	qal	impf	NLKH	Hebrew
139826	Judges	19	28	MT	qal	wayq	JLK	Hebrew
140047	Judges	20	8	MT	qal	impf	NLK	Hebrew
141203	Judges	21	10	MT	qal	impv	LKW	Hebrew
141404	Judges	21	20	MT	qal	impv	LKW	Hebrew
141437	Judges	21	21	MT	qal	perf	HLKTM	Hebrew
141488	Judges	21	23	MT	qal	wayq	JLKW	Hebrew
141502	Judges	21	24	MT	hit	wayq	JTHLKW	Hebrew
141869	1_Samuel	1	17	MT	qal	impv	LKJ	Hebrew
141890	1_Samuel	1	18	MT	qal	wayq	TLK	Hebrew
142266	1_Samuel	2	11	MT	qal	wayq	JLK	Hebrew
142499	1_Samuel	2	20	MT	qal	perf	HLKW	Hebrew
142616	1_Samuel	2	26	MT	qal	ptca	HLK	Hebrew
142720	1_Samuel	2	30	MT	hit	impf	JTHLKW	Hebrew
142834	1_Samuel	2	35	MT	hit	perf	HTHLK	Hebrew
142953	1_Samuel	3	5	MT	qal	wayq	JLK	Hebrew
142966	1_Samuel	3	6	MT	qal	wayq	JLK	Hebrew
143005	1_Samuel	3	8	MT	qal	wayq	JLK	Hebrew
143028	1_Samuel	3	9	MT	qal	impv	LK	Hebrew
143043	1_Samuel	3	9	MT	qal	wayq	JLK	Hebrew
144267	1_Samuel	6	6	MT	qal	wayq	JLKW	Hebrew
144330	1_Samuel	6	8	MT	qal	perf	HLK	Hebrew
144418	1_Samuel	6	12	MT	qal	perf	HLKW	Hebrew
144419	1_Samuel	6	12	MT	qal	infa	HLK	Hebrew
144431	1_Samuel	6	12	MT	qal	ptca	HLKJM	Hebrew
145047	1_Samuel	7	16	MT	qal	perf	HLK	Hebrew
145120	1_Samuel	8	3	MT	qal	perf	HLKW	Hebrew
145155	1_Samuel	8	5	MT	qal	perf	HLKW	Hebrew
145484	1_Samuel	8	22	MT	qal	impv	LKW	Hebrew
145560	1_Samuel	9	3	MT	qal	impv	LK	Hebrew
145605	1_Samuel	9	5	MT	qal	impv	LKH	Hebrew
145639	1_Samuel	9	6	MT	qal	impf	NLKH	Hebrew
145647	1_Samuel	9	6	MT	qal	perf	HLKNW	Hebrew
145656	1_Samuel	9	7	MT	qal	impf	NLK	Hebrew
145717	1_Samuel	9	9	MT	qal	infc	LKTW	Hebrew
145721	1_Samuel	9	9	MT	qal	impv	LKW	Hebrew
145723	1_Samuel	9	9	MT	qal	impf	NLKH	Hebrew
145745	1_Samuel	9	10	MT	qal	impv	LKH	Hebrew
145746	1_Samuel	9	10	MT	qal	impf	NLKH	Hebrew
145748	1_Samuel	9	10	MT	qal	wayq	JLKW	Hebrew
146239	1_Samuel	10	2	MT	qal	infc	LKTK	Hebrew
146263	1_Samuel	10	2	MT	qal	perf	HLKT	Hebrew
146438	1_Samuel	10	9	MT	qal	infc	LKT	Hebrew
146551	1_Samuel	10	14	MT	qal	perf	HLKTM	Hebrew
146813	1_Samuel	10	26	MT	qal	perf	HLK	Hebrew
146818	1_Samuel	10	26	MT	qal	wayq	JLKW	Hebrew
147169	1_Samuel	11	14	MT	qal	impv	LKW	Hebrew
147171	1_Samuel	11	14	MT	qal	impf	NLKH	Hebrew
147180	1_Samuel	11	15	MT	qal	wayq	JLKW	Hebrew
147239	1_Samuel	12	2	MT	hit	ptca	MTHLK	Hebrew
147253	1_Samuel	12	2	MT	hit	perf	HTHLKTJ	Hebrew
148326	1_Samuel	14	1	MT	qal	impv	LKH	Hebrew
148386	1_Samuel	14	3	MT	qal	perf	HLK	Hebrew
148451	1_Samuel	14	6	MT	qal	impv	LKH	Hebrew
148677	1_Samuel	14	16	MT	qal	wayq	JLK	Hebrew
148693	1_Samuel	14	17	MT	qal	perf	HLK	Hebrew
148743	1_Samuel	14	19	MT	qal	wayq	JLK	Hebrew
148744	1_Samuel	14	19	MT	qal	infa	HLWK	Hebrew
149410	1_Samuel	14	46	MT	qal	perf	HLKW	Hebrew
149579	1_Samuel	15	3	MT	qal	impv	LK	Hebrew
149652	1_Samuel	15	6	MT	qal	impv	LKW	Hebrew
149927	1_Samuel	15	18	MT	qal	impv	LK	Hebrew
149971	1_Samuel	15	20	MT	qal	wayq	>LK	Hebrew
150114	1_Samuel	15	27	MT	qal	infc	LKT	Hebrew
150197	1_Samuel	15	32	MT	qal	wayq	JLK	Hebrew
150234	1_Samuel	15	34	MT	qal	wayq	JLK	Hebrew
150292	1_Samuel	16	1	MT	qal	impv	LK	Hebrew
150309	1_Samuel	16	2	MT	qal	impf	>LK	Hebrew
150581	1_Samuel	16	13	MT	qal	wayq	JLK	Hebrew
150911	1_Samuel	17	7	MT	qal	ptca	HLK	Hebrew
151036	1_Samuel	17	13	MT	qal	wayq	JLKW	Hebrew
151042	1_Samuel	17	13	MT	qal	perf	HLKW	Hebrew
151053	1_Samuel	17	13	MT	qal	perf	HLKW	Hebrew
151076	1_Samuel	17	14	MT	qal	perf	HLKW	Hebrew
151081	1_Samuel	17	15	MT	qal	ptca	HLK	Hebrew
151184	1_Samuel	17	20	MT	qal	wayq	JLK	Hebrew
151495	1_Samuel	17	32	MT	qal	impf	JLK	Hebrew
151511	1_Samuel	17	33	MT	qal	infc	LKT	Hebrew
151629	1_Samuel	17	37	MT	qal	impv	LK	Hebrew
151662	1_Samuel	17	39	MT	qal	infc	LKT	Hebrew
151674	1_Samuel	17	39	MT	qal	infc	LKT	Hebrew
151722	1_Samuel	17	41	MT	qal	wayq	JLK	Hebrew
151725	1_Samuel	17	41	MT	qal	ptca	HLK	Hebrew
151786	1_Samuel	17	44	MT	qal	impv	LKH	Hebrew
151908	1_Samuel	17	48	MT	qal	wayq	JLK	Hebrew
152736	1_Samuel	18	27	MT	qal	wayq	JLK	Hebrew
153123	1_Samuel	19	12	MT	qal	wayq	JLK	Hebrew
153245	1_Samuel	19	18	MT	qal	wayq	JLK	Hebrew
153321	1_Samuel	19	22	MT	qal	wayq	JLK	Hebrew
153353	1_Samuel	19	23	MT	qal	wayq	JLK	Hebrew
153368	1_Samuel	19	23	MT	qal	wayq	JLK	Hebrew
153369	1_Samuel	19	23	MT	qal	infa	HLWK	Hebrew
153660	1_Samuel	20	11	MT	qal	impv	LKH	Hebrew
153725	1_Samuel	20	13	MT	qal	perf	HLKT	Hebrew
153854	1_Samuel	20	21	MT	qal	impv	LK	Hebrew
153895	1_Samuel	20	22	MT	qal	impv	LK	Hebrew
154292	1_Samuel	20	40	MT	qal	impv	LK	Hebrew
154333	1_Samuel	20	42	MT	qal	impv	LK	Hebrew
154361	1_Samuel	21	1	MT	qal	wayq	JLK	Hebrew
154749	1_Samuel	22	1	MT	qal	wayq	JLK	Hebrew
154799	1_Samuel	22	3	MT	qal	wayq	JLK	Hebrew
154851	1_Samuel	22	5	MT	qal	impv	LK	Hebrew
154858	1_Samuel	22	5	MT	qal	wayq	JLK	Hebrew
155352	1_Samuel	23	2	MT	qal	impf	>LK	Hebrew
155365	1_Samuel	23	2	MT	qal	impv	LK	Hebrew
155389	1_Samuel	23	3	MT	qal	impf	NLK	Hebrew
155418	1_Samuel	23	5	MT	qal	wayq	JLK	Hebrew
155599	1_Samuel	23	13	MT	hit	wayq	JTHLKW	Hebrew
155602	1_Samuel	23	13	MT	hit	impf	JTHLKW	Hebrew
155669	1_Samuel	23	16	MT	qal	wayq	JLK	Hebrew
155722	1_Samuel	23	18	MT	qal	perf	HLK	Hebrew
155782	1_Samuel	23	22	MT	qal	impv	LKW	Hebrew
155821	1_Samuel	23	23	MT	qal	perf	HLKTJ	Hebrew
155840	1_Samuel	23	24	MT	qal	wayq	JLKW	Hebrew
155860	1_Samuel	23	25	MT	qal	wayq	JLK	Hebrew
155889	1_Samuel	23	26	MT	qal	wayq	JLK	Hebrew
155912	1_Samuel	23	26	MT	qal	infc	LKT	Hebrew
155937	1_Samuel	23	27	MT	qal	impv	LKH	Hebrew
155952	1_Samuel	23	28	MT	qal	wayq	JLK	Hebrew
156007	1_Samuel	24	3	MT	qal	wayq	JLK	Hebrew
156156	1_Samuel	24	8	MT	qal	wayq	JLK	Hebrew
156471	1_Samuel	24	23	MT	qal	wayq	JLK	Hebrew
156838	1_Samuel	25	15	MT	hit	perf	HTHLKNW	Hebrew
157131	1_Samuel	25	27	MT	hit	ptca	MTHLKJM	Hebrew
157512	1_Samuel	25	42	MT	qal	ptca	HLKWT	Hebrew
157516	1_Samuel	25	42	MT	qal	wayq	TLK	Hebrew
157832	1_Samuel	26	11	MT	qal	impf	NLKH	Hebrew
157848	1_Samuel	26	12	MT	qal	wayq	JLKW	Hebrew
158054	1_Samuel	26	19	MT	qal	impv	LK	Hebrew
158197	1_Samuel	26	25	MT	qal	wayq	JLK	Hebrew
158652	1_Samuel	28	7	MT	qal	impf	>LKH	Hebrew
158675	1_Samuel	28	8	MT	qal	wayq	JLK	Hebrew
159055	1_Samuel	28	22	MT	qal	impf	TLK	Hebrew
159122	1_Samuel	28	25	MT	qal	wayq	JLKW	Hebrew
159329	1_Samuel	29	7	MT	qal	impv	LK	Hebrew
159421	1_Samuel	29	10	MT	qal	impv	LKW	Hebrew
159429	1_Samuel	29	11	MT	qal	infc	LKT	Hebrew
159491	1_Samuel	30	2	MT	qal	wayq	JLKW	Hebrew
159625	1_Samuel	30	9	MT	qal	wayq	JLK	Hebrew
159929	1_Samuel	30	21	MT	qal	infc	LKT	Hebrew
159972	1_Samuel	30	22	MT	qal	perf	HLKW	Hebrew
159980	1_Samuel	30	22	MT	qal	perf	HLKW	Hebrew
160001	1_Samuel	30	22	MT	qal	impf	JLKW	Hebrew
160176	1_Samuel	30	31	MT	hit	perf	HTHLK	Hebrew
160431	1_Samuel	31	12	MT	qal	wayq	JLKW	Hebrew
161363	2_Samuel	2	19	MT	qal	infc	LKT	Hebrew
161605	2_Samuel	2	29	MT	qal	perf	HLKW	Hebrew
161620	2_Samuel	2	29	MT	qal	wayq	JLKW	Hebrew
161677	2_Samuel	2	32	MT	qal	wayq	JLKW	Hebrew
161703	2_Samuel	3	1	MT	qal	ptca	HLK	Hebrew
161709	2_Samuel	3	1	MT	qal	ptca	HLKJM	Hebrew
162008	2_Samuel	3	16	MT	qal	wayq	JLK	Hebrew
162011	2_Samuel	3	16	MT	qal	infa	HLWK	Hebrew
162021	2_Samuel	3	16	MT	qal	impv	LK	Hebrew
162079	2_Samuel	3	19	MT	qal	wayq	JLK	Hebrew
162130	2_Samuel	3	21	MT	qal	impf	>LKH	Hebrew
162157	2_Samuel	3	21	MT	qal	wayq	JLK	Hebrew
162185	2_Samuel	3	22	MT	qal	wayq	JLK	Hebrew
162213	2_Samuel	3	23	MT	qal	wayq	JLK	Hebrew
162234	2_Samuel	3	24	MT	qal	wayq	JLK	Hebrew
162235	2_Samuel	3	24	MT	qal	infa	HLWK	Hebrew
162409	2_Samuel	3	31	MT	qal	ptca	HLK	Hebrew
162701	2_Samuel	4	5	MT	qal	wayq	JLKW	Hebrew
162770	2_Samuel	4	7	MT	qal	wayq	JLKW	Hebrew
163045	2_Samuel	5	6	MT	qal	wayq	JLK	Hebrew
163148	2_Samuel	5	10	MT	qal	wayq	JLK	Hebrew
163150	2_Samuel	5	10	MT	qal	infa	HLWK	Hebrew
163436	2_Samuel	6	2	MT	qal	wayq	JLK	Hebrew
163508	2_Samuel	6	4	MT	qal	ptca	HLK	Hebrew
163686	2_Samuel	6	12	MT	qal	wayq	JLK	Hebrew
163851	2_Samuel	6	19	MT	qal	wayq	JLK	Hebrew
164007	2_Samuel	7	3	MT	qal	impv	LK	Hebrew
164027	2_Samuel	7	5	MT	qal	impv	LK	Hebrew
164066	2_Samuel	7	6	MT	hit	ptca	MTHLK	Hebrew
164075	2_Samuel	7	7	MT	hit	perf	HTHLKTJ	Hebrew
164137	2_Samuel	7	9	MT	qal	perf	HLKT	Hebrew
164425	2_Samuel	7	23	MT	qal	perf	HLKW	Hebrew
164658	2_Samuel	8	3	MT	qal	infc	LKTW	Hebrew
164735	2_Samuel	8	6	MT	qal	perf	HLK	Hebrew
164906	2_Samuel	8	14	MT	qal	perf	HLK	Hebrew
165529	2_Samuel	10	11	MT	qal	perf	HLKTJ	Hebrew
165756	2_Samuel	11	2	MT	hit	wayq	JTHLK	Hebrew
166222	2_Samuel	11	22	MT	qal	wayq	JLK	Hebrew
166715	2_Samuel	12	15	MT	qal	wayq	JLK	Hebrew
166937	2_Samuel	12	23	MT	qal	ptca	HLK	Hebrew
167044	2_Samuel	12	29	MT	qal	wayq	JLK	Hebrew
167288	2_Samuel	13	7	MT	qal	impv	LKJ	Hebrew
167299	2_Samuel	13	8	MT	qal	wayq	TLK	Hebrew
167417	2_Samuel	13	13	MT	hif	impf	>WLJK	Hebrew
167476	2_Samuel	13	15	MT	qal	impv	LKJ	Hebrew
167564	2_Samuel	13	19	MT	qal	wayq	TLK	Hebrew
167565	2_Samuel	13	19	MT	qal	infa	HLWK	Hebrew
167676	2_Samuel	13	24	MT	qal	impf	JLK	Hebrew
167694	2_Samuel	13	25	MT	qal	impf	NLK	Hebrew
167707	2_Samuel	13	25	MT	qal	infc	LKT	Hebrew
167715	2_Samuel	13	26	MT	qal	impf	JLK	Hebrew
167726	2_Samuel	13	26	MT	qal	impf	JLK	Hebrew
167925	2_Samuel	13	34	MT	qal	ptca	HLKJM	Hebrew
167981	2_Samuel	13	37	MT	qal	wayq	JLK	Hebrew
167999	2_Samuel	13	38	MT	qal	wayq	JLK	Hebrew
168201	2_Samuel	14	8	MT	qal	impv	LKJ	Hebrew
168567	2_Samuel	14	21	MT	qal	impv	LK	Hebrew
168613	2_Samuel	14	23	MT	qal	wayq	JLK	Hebrew
168765	2_Samuel	14	30	MT	qal	impv	LKW	Hebrew
169038	2_Samuel	15	7	MT	qal	impf	>LKH	Hebrew
169076	2_Samuel	15	9	MT	qal	impv	LK	Hebrew
169082	2_Samuel	15	9	MT	qal	wayq	JLK	Hebrew
169109	2_Samuel	15	11	MT	qal	perf	HLKW	Hebrew
169116	2_Samuel	15	11	MT	qal	ptca	HLKJM	Hebrew
169150	2_Samuel	15	12	MT	qal	ptca	HWLK	Hebrew
169192	2_Samuel	15	14	MT	qal	infc	LKT	Hebrew
169304	2_Samuel	15	19	MT	qal	impf	TLK	Hebrew
169331	2_Samuel	15	20	MT	qal	infc	LKT	Hebrew
169334	2_Samuel	15	20	MT	qal	ptca	HWLK	Hebrew
169338	2_Samuel	15	20	MT	qal	ptca	HWLK	Hebrew
169388	2_Samuel	15	22	MT	qal	impv	LK	Hebrew
169581	2_Samuel	15	30	MT	qal	ptca	HLK	Hebrew
170066	2_Samuel	16	13	MT	qal	wayq	JLK	Hebrew
170075	2_Samuel	16	13	MT	qal	ptca	HLK	Hebrew
170082	2_Samuel	16	13	MT	qal	infa	HLWK	Hebrew
170158	2_Samuel	16	17	MT	qal	perf	HLKT	Hebrew
170548	2_Samuel	17	11	MT	qal	ptca	HLKJM	Hebrew
170722	2_Samuel	17	17	MT	qal	perf	HLKH	Hebrew
170730	2_Samuel	17	17	MT	qal	impf	JLKW	Hebrew
170755	2_Samuel	17	18	MT	qal	wayq	JLKW	Hebrew
170830	2_Samuel	17	21	MT	qal	infc	LKTM	Hebrew
170837	2_Samuel	17	21	MT	qal	wayq	JLKW	Hebrew
170903	2_Samuel	17	23	MT	qal	wayq	JLK	Hebrew
171614	2_Samuel	18	21	MT	qal	impv	LK	Hebrew
171688	2_Samuel	18	24	MT	qal	wayq	JLK	Hebrew
171730	2_Samuel	18	25	MT	qal	wayq	JLK	Hebrew
171731	2_Samuel	18	25	MT	qal	infa	HLWK	Hebrew
171940	2_Samuel	19	1	MT	qal	infc	LKTW	Hebrew
172358	2_Samuel	19	16	MT	qal	infc	LKT	Hebrew
172596	2_Samuel	19	25	MT	qal	infc	LKT	Hebrew
172622	2_Samuel	19	26	MT	qal	perf	HLKT	Hebrew
172643	2_Samuel	19	27	MT	qal	impf	>LK	Hebrew
173202	2_Samuel	20	5	MT	qal	wayq	JLK	Hebrew
173606	2_Samuel	20	21	MT	qal	impf	>LKH	Hebrew
174015	2_Samuel	21	12	MT	qal	wayq	JLK	Hebrew
175152	2_Samuel	23	17	MT	qal	ptca	HLKJM	Hebrew
175438	2_Samuel	24	1	MT	qal	impv	LK	Hebrew
175694	2_Samuel	24	12	MT	qal	infa	HLWK	Hebrew
176326	1_Kings	1	12	MT	qal	impv	LKJ	Hebrew
176339	1_Kings	1	13	MT	qal	impv	LKJ	Hebrew
176923	1_Kings	1	38	MT	hif	wayq	JLKW	Hebrew
177176	1_Kings	1	49	MT	qal	wayq	JLKW	Hebrew
177189	1_Kings	1	50	MT	qal	wayq	JLK	Hebrew
177276	1_Kings	1	53	MT	qal	impv	LK	Hebrew
177293	1_Kings	2	2	MT	qal	ptca	HLK	Hebrew
177312	1_Kings	2	3	MT	qal	infc	LKT	Hebrew
177357	1_Kings	2	4	MT	qal	infc	LKT	Hebrew
177481	1_Kings	2	8	MT	qal	infc	LKTJ	Hebrew
177861	1_Kings	2	26	MT	qal	impv	LK	Hebrew
177970	1_Kings	2	29	MT	qal	impv	LK	Hebrew
178254	1_Kings	2	40	MT	qal	wayq	JLK	Hebrew
178263	1_Kings	2	40	MT	qal	wayq	JLK	Hebrew
178276	1_Kings	2	41	MT	qal	perf	HLK	Hebrew
178308	1_Kings	2	42	MT	qal	perf	HLKT	Hebrew
178459	1_Kings	3	3	MT	qal	infc	LKT	Hebrew
178473	1_Kings	3	4	MT	qal	wayq	JLK	Hebrew
178525	1_Kings	3	6	MT	qal	perf	HLK	Hebrew
178719	1_Kings	3	14	MT	qal	impf	TLK	Hebrew
178729	1_Kings	3	14	MT	qal	perf	HLK	Hebrew
180323	1_Kings	6	12	MT	qal	impf	TLK	Hebrew
180336	1_Kings	6	12	MT	qal	infc	LKT	Hebrew
182561	1_Kings	8	23	MT	qal	ptca	HLKJM	Hebrew
182624	1_Kings	8	25	MT	qal	infc	LKT	Hebrew
182629	1_Kings	8	25	MT	qal	perf	HLKT	Hebrew
182903	1_Kings	8	36	MT	qal	impf	JLKW	Hebrew
183419	1_Kings	8	58	MT	qal	infc	LKT	Hebrew
183484	1_Kings	8	61	MT	qal	infc	LKT	Hebrew
183647	1_Kings	8	66	MT	qal	wayq	JLKW	Hebrew
183744	1_Kings	9	4	MT	qal	impf	TLK	Hebrew
183749	1_Kings	9	4	MT	qal	perf	HLK	Hebrew
183811	1_Kings	9	6	MT	qal	perf	HLKTM	Hebrew
184656	1_Kings	10	13	MT	qal	wayq	TLK	Hebrew
185106	1_Kings	11	5	MT	qal	wayq	JLK	Hebrew
185194	1_Kings	11	10	MT	qal	infc	LKT	Hebrew
185440	1_Kings	11	21	MT	qal	impf	>LK	Hebrew
185456	1_Kings	11	22	MT	qal	infc	LKT	Hebrew
185495	1_Kings	11	24	MT	qal	wayq	JLKW	Hebrew
185717	1_Kings	11	33	MT	qal	perf	HLKW	Hebrew
185825	1_Kings	11	38	MT	qal	perf	HLKT	Hebrew
185946	1_Kings	12	1	MT	qal	wayq	JLK	Hebrew
186025	1_Kings	12	5	MT	qal	impv	LKW	Hebrew
186033	1_Kings	12	5	MT	qal	wayq	JLKW	Hebrew
186354	1_Kings	12	16	MT	qal	wayq	JLK	Hebrew
186545	1_Kings	12	24	MT	qal	infc	LKT	Hebrew
186663	1_Kings	12	30	MT	qal	wayq	JLKW	Hebrew
187038	1_Kings	13	9	MT	qal	perf	HLKT	Hebrew
187040	1_Kings	13	10	MT	qal	wayq	JLK	Hebrew
187101	1_Kings	13	12	MT	qal	perf	HLK	Hebrew
187109	1_Kings	13	12	MT	qal	perf	HLK	Hebrew
187134	1_Kings	13	14	MT	qal	wayq	JLK	Hebrew
187163	1_Kings	13	15	MT	qal	impv	LK	Hebrew
187212	1_Kings	13	17	MT	qal	infc	LKT	Hebrew
187217	1_Kings	13	17	MT	qal	perf	HLKT	Hebrew
187350	1_Kings	13	24	MT	qal	wayq	JLK	Hebrew
187463	1_Kings	13	28	MT	qal	wayq	JLK	Hebrew
187669	1_Kings	14	2	MT	qal	perf	HLKT	Hebrew
187716	1_Kings	14	4	MT	qal	wayq	TLK	Hebrew
187792	1_Kings	14	7	MT	qal	impv	LKJ	Hebrew
187836	1_Kings	14	8	MT	qal	perf	HLK	Hebrew
187859	1_Kings	14	9	MT	qal	wayq	TLK	Hebrew
187931	1_Kings	14	12	MT	qal	impv	LKJ	Hebrew
188055	1_Kings	14	17	MT	qal	wayq	TLK	Hebrew
188392	1_Kings	15	3	MT	qal	wayq	JLK	Hebrew
188715	1_Kings	15	19	MT	qal	impv	LK	Hebrew
188895	1_Kings	15	26	MT	qal	wayq	JLK	Hebrew
189051	1_Kings	15	34	MT	qal	wayq	JLK	Hebrew
189087	1_Kings	16	2	MT	qal	wayq	TLK	Hebrew
189472	1_Kings	16	19	MT	qal	infc	LKT	Hebrew
189619	1_Kings	16	26	MT	qal	wayq	JLK	Hebrew
189726	1_Kings	16	31	MT	qal	infc	LKTW	Hebrew
189742	1_Kings	16	31	MT	qal	wayq	JLK	Hebrew
189857	1_Kings	17	3	MT	qal	impv	LK	Hebrew
189889	1_Kings	17	5	MT	qal	wayq	JLK	Hebrew
189896	1_Kings	17	5	MT	qal	wayq	JLK	Hebrew
189954	1_Kings	17	9	MT	qal	impv	LK	Hebrew
189972	1_Kings	17	10	MT	qal	wayq	JLK	Hebrew
190003	1_Kings	17	11	MT	qal	wayq	TLK	Hebrew
190117	1_Kings	17	15	MT	qal	wayq	TLK	Hebrew
190341	1_Kings	18	1	MT	qal	impv	LK	Hebrew
190353	1_Kings	18	2	MT	qal	wayq	JLK	Hebrew
190411	1_Kings	18	5	MT	qal	impv	LK	Hebrew
190449	1_Kings	18	6	MT	qal	perf	HLK	Hebrew
190457	1_Kings	18	6	MT	qal	perf	HLK	Hebrew
190491	1_Kings	18	8	MT	qal	impv	LK	Hebrew
190545	1_Kings	18	11	MT	qal	impv	LK	Hebrew
190554	1_Kings	18	12	MT	qal	impf	>LK	Hebrew
190619	1_Kings	18	14	MT	qal	impv	LK	Hebrew
190643	1_Kings	18	16	MT	qal	wayq	JLK	Hebrew
190652	1_Kings	18	16	MT	qal	wayq	JLK	Hebrew
190691	1_Kings	18	18	MT	qal	wayq	TLK	Hebrew
190762	1_Kings	18	21	MT	qal	impv	LKW	Hebrew
190768	1_Kings	18	21	MT	qal	impv	LKW	Hebrew
191121	1_Kings	18	35	MT	qal	wayq	JLKW	Hebrew
191379	1_Kings	18	45	MT	qal	wayq	JLK	Hebrew
191451	1_Kings	19	3	MT	qal	wayq	JLK	Hebrew
191468	1_Kings	19	4	MT	qal	perf	HLK	Hebrew
191560	1_Kings	19	8	MT	qal	wayq	JLK	Hebrew
191757	1_Kings	19	15	MT	qal	impv	LK	Hebrew
191835	1_Kings	19	19	MT	qal	wayq	JLK	Hebrew
191885	1_Kings	19	20	MT	qal	impf	>LKH	Hebrew
191890	1_Kings	19	20	MT	qal	impv	LK	Hebrew
191926	1_Kings	19	21	MT	qal	wayq	JLK	Hebrew
192137	1_Kings	20	9	MT	qal	wayq	JLKW	Hebrew
192415	1_Kings	20	22	MT	qal	impv	LK	Hebrew
192539	1_Kings	20	27	MT	qal	wayq	JLKW	Hebrew
192819	1_Kings	20	36	MT	qal	ptca	HWLK	Hebrew
192827	1_Kings	20	36	MT	qal	wayq	JLK	Hebrew
192852	1_Kings	20	38	MT	qal	wayq	JLK	Hebrew
192979	1_Kings	20	43	MT	qal	wayq	JLK	Hebrew
193573	1_Kings	21	26	MT	qal	infc	LKT	Hebrew
193616	1_Kings	21	27	MT	piel	wayq	JHLK	Hebrew
193708	1_Kings	22	4	MT	qal	impf	TLK	Hebrew
193760	1_Kings	22	6	MT	qal	impf	>LK	Hebrew
193912	1_Kings	22	13	MT	qal	perf	HLK	Hebrew
193966	1_Kings	22	15	MT	qal	impf	NLK	Hebrew
194567	1_Kings	22	43	MT	qal	wayq	JLK	Hebrew
194652	1_Kings	22	49	MT	qal	infc	LKT	Hebrew
194659	1_Kings	22	49	MT	qal	perf	HLK	Hebrew
194672	1_Kings	22	50	MT	qal	impf	JLKW	Hebrew
194729	1_Kings	22	53	MT	qal	wayq	JLK	Hebrew
194793	2_Kings	1	2	MT	qal	impv	LKW	Hebrew
194831	2_Kings	1	3	MT	qal	ptca	HLKJM	Hebrew
194856	2_Kings	1	4	MT	qal	wayq	JLK	Hebrew
194879	2_Kings	1	6	MT	qal	impv	LKW	Hebrew
195266	2_Kings	2	1	MT	qal	wayq	JLK	Hebrew
195406	2_Kings	2	6	MT	qal	wayq	JLKW	Hebrew
195415	2_Kings	2	7	MT	qal	perf	HLKW	Hebrew
195502	2_Kings	2	11	MT	qal	ptca	HLKJM	Hebrew
195503	2_Kings	2	11	MT	qal	infa	HLWK	Hebrew
195639	2_Kings	2	16	MT	qal	impf	JLKW	Hebrew
195699	2_Kings	2	18	MT	qal	impf	TLKW	Hebrew
195834	2_Kings	2	25	MT	qal	wayq	JLK	Hebrew
195954	2_Kings	3	7	MT	qal	wayq	JLK	Hebrew
195968	2_Kings	3	7	MT	qal	impf	TLK	Hebrew
196001	2_Kings	3	9	MT	qal	wayq	JLK	Hebrew
196110	2_Kings	3	13	MT	qal	impv	LK	Hebrew
196527	2_Kings	4	3	MT	qal	impv	LKJ	Hebrew
196565	2_Kings	4	5	MT	qal	wayq	TLK	Hebrew
196616	2_Kings	4	7	MT	qal	impv	LKJ	Hebrew
196933	2_Kings	4	23	MT	qal	ptca	HLKTJ	Hebrew
196955	2_Kings	4	24	MT	qal	impv	LK	Hebrew
196966	2_Kings	4	25	MT	qal	wayq	TLK	Hebrew
197083	2_Kings	4	29	MT	qal	impv	LK	Hebrew
