verb_id,lex,scroll,book,chapter,verse,g_cons,hebrew,g_cons_verse,stem,tense,subject,subj_heb,complement,cmpl_heb
222649,<BR[,MT,Isaiah,31,9,J<BWR,יַֽעֲבֹ֔ור ,W SL<W M MGWR J<BWR W XTW M NS FRJW N>M JHWH >CR >WR LW B YJWN W TNWR LW B JRWCLM,qal,impf,SL<W,סַלְעֹו֙ ,M MGWR,מִמָּגֹ֣ור 
1905878,<BR[,1Qisaa,Isaiah,31,9,J<BWR,יעבור ,W SL<W M MGWR J<BWR W XTW MNWS FRJW NW>M JHWH >CR >WR LW B YJWN W TNWR LW B JRWCLM,qal,impf,,,[],
222804,BW>[,MT,Isaiah,32,10,JBW>,יָבֹֽוא׃ ,JMJM <L CNH TRGZNH BVXWT KJ KLH BYJR >SP BLJ JBW>,qal,impf,,,[],
1906044,BW>[,1Qisaa,Isaiah,32,10,JBW>,יבוא ,JMJM <L CNH TRGZNH H BWVXWT KJ KLH BYJR >SP BL JBW>,qal,impf,,,[],
222830,<LH[,MT,Isaiah,32,13,T<LH,תַּֽעֲלֶ֑ה ,<L >DMT <MJ QWY CMJR T<LH KJ <L KL BTJ MFWF QRJH <LJZH,qal,impf,QWY CMJR,קֹ֥וץ שָׁמִ֖יר ,[],
1906075,<LH[,1Qisaa,Isaiah,32,13,T<LH,תעלה ,<L >DMT <MJ QWY W CMJR T<LH KJ <L KWL BTJ MFWF QRJH <LJZH,qal,impf,,,[],
222919,JRD[,MT,Isaiah,32,19,RDT,רֶ֣דֶת ,W BRD B RDT H J<R W B CPLH TCPL H <JR,qal,infc,H J<R,הַיָּ֑עַר ,[],
1906167,JRD[,1Qisaa,Isaiah,32,19,RDT,רדת ,W BRD B RDT H J<R W B CPLH TCPL H J<R,qal,infc,,,[],
222710,MHR[,MT,Isaiah,32,4,NMHRJM,נִמְהָרִ֖ים ,W LBB NMHRJM JBJN L D<T W LCWN <LGJM TMHR L DBR YXWT,nif,ptca,LBB NMHRJM,לְבַ֥ב נִמְהָרִ֖ים ,[],
222717,MHR[,MT,Isaiah,32,4,TMHR,תְּמַהֵ֖ר ,W LBB NMHRJM JBJN L D<T W LCWN <LGJM TMHR L DBR YXWT,piel,impf,LCWN <LGJM,לְשֹׁ֣ון עִלְּגִ֔ים ,[],
1905942,MHR[,1Qisaa,Isaiah,32,4,NMHRJM,נמהרים ,W LBB NMHRJM JBJN L D<T W LCWN <LGJM TMHR L DBR YWXWT,nifal,ptca,,,[],
1905949,MHR[,1Qisaa,Isaiah,32,4,TMHR,תמהר ,W LBB NMHRJM JBJN L D<T W LCWN <LGJM TMHR L DBR YWXWT,piel,impf,,,[],
223108,HLK[,MT,Isaiah,33,15,HLK,הֹלֵ֣ךְ ,HLK YDQWT W DBR MJCRJM M>S B BY< M<CQWT N<R KPJW M TMK B CXD >VM >ZNW M CM< DMJM W <YM <JNJW M R>WT B R<,qal,ptca,,,[],
1906369,HLK[,1Qisaa,Isaiah,33,15,HWLWK,הולוך ,HWLWK YDQWT W JDBR MJCRJM M>S B BY< M<CQWT N<R KPW M TMK B CXWD >WVM >WZNJW M CMW< DMJM J<YM <JNJW M R>WT B R<,qal,ptca,,,[],
223193,NS<[,MT,Isaiah,33,20,JS<,יִסַּ֤ע ,XZH YJWN QRJT MW<DNW <JNJK TR>JNH JRWCLM NWH C>NN >HL BL JY<N BL JS< JTDTJW L NYX W KL XBLJW BL JNTQW,qal,impf,,,[],
1906456,NS<[,1Qisaa,Isaiah,33,20,JS<,יסע ,XZH YJWN QRJT MW<DJNW <JNJK TR>JNH JRWCLM NWH C>NN >HL BL JY<N BL JS< JTDWTW L NYX W KWL XBLJW BL JNTQW,qal,impf,,,[],
223222,<BR[,MT,Isaiah,33,21,J<BRNW,יַעַבְרֶֽנּוּ׃ ,KJ >M CM >DJR JHWH LNW MQWM NHRJM J>RJM RXBJ JDJM BL TLK BW >NJ CJV W YJ >DJR L> J<BRNW,qal,impf,YJ >DJR,צִ֥י אַדִּ֖יר ,[],
1906486,<BR[,1Qisaa,Isaiah,33,21,J<BRNW,יעבר׳נו ,KJ >M CM >DJR JHWH LNW MQWM NHRWT J>RJM RXBJ JDJM BL TLB BW >NJ CV W YJ >DJR LW> J<BRNW,qal,impf,,,[],
223214,HLK[,MT,Isaiah,33,21,TLK,תֵּ֤לֶךְ ,KJ >M CM >DJR JHWH LNW MQWM NHRJM J>RJM RXBJ JDJM BL TLK BW >NJ CJV W YJ >DJR L> J<BRNW,qal,impf,>NJ CJV,אֳנִי־שַׁ֔יִט ,BW,בֹּו֙ 
1906478,HLK[,1Qisaa,Isaiah,33,21,TLB,תלב ,KJ >M CM >DJR JHWH LNW MQWM NHRWT J>RJM RXBJ JDJM BL TLB BW >NJ CV W YJ >DJR LW> J<BRNW,qal,impf,,,[],
222995,CQQ[,MT,Isaiah,33,4,CWQQ,שֹׁוקֵ֥ק ,W >SP CLLKM >SP H XSJL K MCQ GBJM CWQQ BW,qal,ptca,,,BW,בֹּֽו׃ 
1906247,CQQ[,1Qisaa,Isaiah,33,4,CQQ,שקק ,W >SP CLLKM >SP H XSJL MCQ GBJM CQQ BW,qal,ptca,,,[],
223031,<BR[,MT,Isaiah,33,8,<BR,עֹבֵ֣ר ,NCMW MSLWT CBT <BR >RX HPR BRJT M>S <RJM L> XCB >NWC,qal,ptca,<BR >RX,עֹבֵ֣ר אֹ֑רַח ,[],
1906287,<BR[,1Qisaa,Isaiah,33,8,<WBR,עובר ,NCMW MSLWT CBT <WBR >RX HPR BRJT M>S <DJM LW> XCB >NWC,qal,ptca,,,[],
223261,QRB[,MT,Isaiah,34,1,QRBW,קִרְב֤וּ ,QRBW GWJM L CM< W L>MJM HQCJBW TCM< H >RY W ML>H TBL W KL Y>Y>JH,qal,impv,,,[],
1906532,QRB[,1Qisaa,Isaiah,34,1,QRWBW,קרובו ,QRWBW GW>JM L CMW< W L>WMJM HQCJBW TCM< H >RY W MLW>H TBL W KWL Y>Y>JH,qal,impv,,,[],
223440,<BR[,MT,Isaiah,34,10,<BR,עֹבֵ֖ר ,LJLH W JWMM L> TKBH L <WLM J<LH <CNH M DWR L DWR TXRB L NYX NYXJM >JN <BR BH,qal,ptca,,,BH,בָּֽהּ׃ 
1906728,<BR[,1Qisaa,Isaiah,34,10,<WBR,עובר ,LJLH W JWMM W LW> TKWBH L <WLM W <LH <CNH M DWR L DWR W TXRB L NYX NYXJM W >JN <WBR BH>,qal,ptca,,,[],
223429,<LH[,MT,Isaiah,34,10,J<LH,יַעֲלֶ֣ה ,LJLH W JWMM L> TKBH L <WLM J<LH <CNH M DWR L DWR TXRB L NYX NYXJM >JN <BR BH,qal,impf,<CNH,עֲשָׁנָ֑הּ ,[],
1906715,<LH[,1Qisaa,Isaiah,34,10,<LH,עלה ,LJLH W JWMM W LW> TKWBH L <WLM W <LH <CNH M DWR L DWR W TXRB L NYX NYXJM W >JN <WBR BH>,qal,perf,,,[],
223473,<LH[,MT,Isaiah,34,13,<LTH,עָלְתָ֤ה ,W <LTH >RMNTJH SJRJM QMWF W XWX B MBYRJH W HJTH NWH TNJM XYJR L BNWT J<NH,qal,perf,SJRJM,סִירִ֔ים ,[],
1906767,<LH[,1Qisaa,Isaiah,34,13,<LTH,עלתה ,W <LTH >RMWNWTJH SJRJM QMWF W XWX B MBYRJH> W HJJTH NWH TNJM XYR L BNWT J<NH,qal,perf,,,[],
223550,NPL[,MT,Isaiah,34,17,HPJL,הִפִּ֤יל ,W HW> HPJL LHN GWRL W JDW XLQTH LHM B QW <D <WLM JJRCWH L DWR W DWR JCKNW BH,hif,perf,HW>,הֽוּא־,[],
1906846,NPL[,1Qisaa,Isaiah,34,17,HPJL,הפיל ,W HW>H HPJL LHNH GWRL W JDJW XLQT LHMNH B QW <D <WLM JRCWH > L DWR W DWR JCKNW BH,hifil,perf,,,[],
223300,<LH[,MT,Isaiah,34,3,J<LH,יַעֲלֶ֣ה ,W XLLJHM JCLKW W PGRJHM J<LH B>CM W NMSW HRJM M DMM,qal,impf,B>CM,בָאְשָׁ֑ם ,[],
1906573,<LH[,1Qisaa,Isaiah,34,3,J<LH,יעלה ,W XLLJHM JWCLKW W PGRJHMH J<LH B>WCMH W NMSW H HRJM M DMM,qal,impf,,,[],
223314,GLL[,MT,Isaiah,34,4,NGLW,נָגֹ֥לּוּ ,W NMQW KL YB> H CMJM W NGLW K SPR H CMJM W KL YB>M JBWL K NBL <LH M GPN W K NBLT M T>NH,nif,perf,H CMJM,הַשָּׁמָ֑יִם ,[],
1906593,GLL[,1Qisaa,Isaiah,34,4,NGLW,נגלו ,W H <MQJM JTBQ<W W KWL YB> H CMJM JPWLW W NGLW K SPR H CMJM W KWL YB>M JBWL K NWBL <LH M GWPN W K NWBLT MN T>NH,nifal,perf,,,[],
1906591,NPL[,1Qisaa,Isaiah,34,4,JPWLW,יפולו ,W H <MQJM JTBQ<W W KWL YB> H CMJM JPWLW W NGLW K SPR H CMJM W KWL YB>M JBWL K NWBL <LH M GWPN W K NWBLT MN T>NH,qal,impf,,,[],
223343,JRD[,MT,Isaiah,34,5,TRD,תֵּרֵ֔ד ,KJ RWTH B CMJM XRBJ HNH <L >DWM TRD W <L <M XRMJ L MCPV,qal,impf,,,<L >DWM,עַל־אֱדֹ֣ום 
1906621,JRD[,1Qisaa,Isaiah,34,5,TRD,תרד ,KJ> TR>H B CMJM XRBJ> HNH <L >DWM TRD W <L <M XRMJ L MCPV,qal,impf,,,[],
223380,JRD[,MT,Isaiah,34,7,JRDW,יָרְד֤וּ ,W JRDW R>MJM <MM W PRJM <M >BJRJM W RWTH >RYM M DM W <PRM M XLB JDCN,qal,perf,R>MJM,רְאֵמִים֙ ,[],
1906660,JRD[,1Qisaa,Isaiah,34,7,JRDW,ירדו ,W JRDW R>MJM <MM W PRJM <M >BJRJM W RWTH >RYMH M DM W <PRM M XLB JDCN,qal,perf,,,[],
223722,BW>[,MT,Isaiah,35,10,B>W,בָ֤אוּ ,W PDWJJ JHWH JCBWN W B>W YJWN B RNH W FMXT <WLM <L R>CM FFWN W FMXH JFJGW W NSW JGWN W >NXH,qal,perf,,,YJWN,צִיֹּון֙ 
1907027,BW>[,1Qisaa,Isaiah,35,10,B>W,באו ,W PDWJJ JHWH JCWBW W B>W YJWN B RWNH W FMXT <WLM <L R>WCM FFWN W FMXH JFJGW BH W NS JGWN W >NXH,qal,perf,,,[],
223720,CWB[,MT,Isaiah,35,10,JCBWN,יְשֻׁב֗וּן ,W PDWJJ JHWH JCBWN W B>W YJWN B RNH W FMXT <WLM <L R>CM FFWN W FMXH JFJGW W NSW JGWN W >NXH,qal,impf,PDWJJ JHWH,פְדוּיֵ֨י יְהוָ֜ה ,[],
1907025,CWB[,1Qisaa,Isaiah,35,10,JCWBW,ישובו ,W PDWJJ JHWH JCWBW W B>W YJWN B RWNH W FMXT <WLM <L R>WCM FFWN W FMXH JFJGW BH W NS JGWN W >NXH,qal,impf,,,[],
223736,NWS[,MT,Isaiah,35,10,NSW,נָ֖סוּ ,W PDWJJ JHWH JCBWN W B>W YJWN B RNH W FMXT <WLM <L R>CM FFWN W FMXH JFJGW W NSW JGWN W >NXH,qal,perf,JGWN W >NXH,יָגֹ֥ון וַאֲנָחָֽה׃ פ ,[],
1907042,NWS[,1Qisaa,Isaiah,35,10,NS,נס ,W PDWJJ JHWH JCWBW W B>W YJWN B RWNH W FMXT <WLM <L R>WCM FFWN W FMXH JFJGW BH W NS JGWN W >NXH,qal,perf,,,[],
223622,BW>[,MT,Isaiah,35,4,JBW>,יָבֹ֔וא ,>MRW L NMHRJ LB XZQW >L TJR>W HNH >LHJKM NQM JBW> GMWL >LHJM HW> JBW> W JC<KM,qal,impf,>LHJKM,אֱלֹֽהֵיכֶם֙ ,[],
223626,BW>[,MT,Isaiah,35,4,JBW>,יָבֹ֖וא ,>MRW L NMHRJ LB XZQW >L TJR>W HNH >LHJKM NQM JBW> GMWL >LHJM HW> JBW> W JC<KM,qal,impf,HW>,ה֥וּא ,[],
1906922,BW>[,1Qisaa,Isaiah,35,4,JBJ>,יביא ,>MRW L NMHRJ LB XZQW >L TJR>W HNH >LWHKMH NQM JBJ> GMWL >LWHJM HW>H JBJ> W JWC<KMH,hifil,impf,,,[],
1906926,BW>[,1Qisaa,Isaiah,35,4,JBJ>,יביא ,>MRW L NMHRJ LB XZQW >L TJR>W HNH >LWHKMH NQM JBJ> GMWL >LWHJM HW>H JBJ> W JWC<KMH,hifil,impf,,,[],
223614,MHR[,MT,Isaiah,35,4,NMHRJ,נִמְהֲרֵי־,>MRW L NMHRJ LB XZQW >L TJR>W HNH >LHJKM NQM JBW> GMWL >LHJM HW> JBW> W JC<KM,nif,ptca,,,L NMHRJ LB,לְנִמְהֲרֵי־לֵ֔ב 
1906914,MHR[,1Qisaa,Isaiah,35,4,NMHRJ,נמהרי ,>MRW L NMHRJ LB XZQW >L TJR>W HNH >LWHKMH NQM JBJ> GMWL >LWHJM HW>H JBJ> W JWC<KMH,nifal,ptca,,,[],
223638,DLG[,MT,Isaiah,35,6,JDLG,יְדַלֵּ֤ג ,>Z JDLG K >JL PSX W TRN LCWN >LM KJ NBQ<W B MDBR MJM W NXLJM B <RBH,piel,impf,PSX,פִּסֵּ֔חַ ,[],
1906940,DLG[,1Qisaa,Isaiah,35,6,JDLG,ידלג ,>Z JDLG K >J>L PSX W TRWN LCWN >LM KJ> NBQ<W B MDBR MJM W NXLJM B <RBH JLKW,piel,impf,,,[],
1906957,HLK[,1Qisaa,Isaiah,35,6,JLKW,ילכו ,>Z JDLG K >J>L PSX W TRWN LCWN >LM KJ> NBQ<W B MDBR MJM W NXLJM B <RBH JLKW,qal,impf,,,[],
223691,<BR[,MT,Isaiah,35,8,J<BRNW,יַעַבְרֶ֥נּוּ ,W HJH CM MSLWL W DRK W DRK H QDC JQR> LH L> J<BRNW VM> W HW> LMW HLK DRK W >WJLJM L> JT<W,qal,impf,VM>,טָמֵ֖א ,[],
1906991,<BR[,1Qisaa,Isaiah,35,8,J<WBWRNH,יעובור׳נה ,JHJH CMH CMH MSWLL W DRK H QWDC JQR>W LH LW> J<WBWRNH VMH HW>H W L MJ HWLK DRK W >WJLJM LW> JT<W,qal,impf,,,[],
223696,HLK[,MT,Isaiah,35,8,HLK,הֹלֵ֥ךְ ,W HJH CM MSLWL W DRK W DRK H QDC JQR> LH L> J<BRNW VM> W HW> LMW HLK DRK W >WJLJM L> JT<W,qal,ptca,HLK DRK W >WJLJM,הֹלֵ֥ךְ דֶּ֛רֶךְ וֶאֱוִילִ֖ים ,[],
1906997,HLK[,1Qisaa,Isaiah,35,8,HWLK,הולך ,JHJH CMH CMH MSWLL W DRK H QWDC JQR>W LH LW> J<WBWRNH VMH HW>H W L MJ HWLK DRK W >WJLJM LW> JT<W,qal,ptca,,,[],
223701,T<H[,MT,Isaiah,35,8,JT<W,יִתְעֽוּ׃ ,W HJH CM MSLWL W DRK W DRK H QDC JQR> LH L> J<BRNW VM> W HW> LMW HLK DRK W >WJLJM L> JT<W,qal,impf,HLK DRK W >WJLJM,הֹלֵ֥ךְ דֶּ֛רֶךְ וֶאֱוִילִ֖ים ,[],
1907002,T<H[,1Qisaa,Isaiah,35,8,JT<W,יתעו ,JHJH CMH CMH MSWLL W DRK H QWDC JQR>W LH LW> J<WBWRNH VMH HW>H W L MJ HWLK DRK W >WJLJM LW> JT<W,qal,impf,,,[],
223710,<LH[,MT,Isaiah,35,9,J<LNH,יַעֲלֶ֔נָּה ,L> JHJH CM >RJH W PRJY XJWT BL J<LNH L> TMY> CM W HLKW G>WLJM,qal,impf,PRJY XJWT,פְרִ֤יץ חַיֹּות֙ ,[],
1907013,<LH[,1Qisaa,Isaiah,35,9,J<LNH,יעל׳נה ,LW> JHJH CMH >RJH W PRJY XJWT BL LW> J<LNH W LW> JMY> CM W HLKW G>WLJM,qal,impf,,,[],
223715,HLK[,MT,Isaiah,35,9,HLKW,הָלְכ֖וּ ,L> JHJH CM >RJH W PRJY XJWT BL J<LNH L> TMY> CM W HLKW G>WLJM,qal,perf,G>WLJM,גְּאוּלִֽים׃ ,[],
1907019,HLK[,1Qisaa,Isaiah,35,9,HLKW,הלכו ,LW> JHJH CMH >RJH W PRJY XJWT BL LW> J<LNH W LW> JMY> CM W HLKW G>WLJM,qal,perf,,,[],
223750,<LH[,MT,Isaiah,36,1,<LH,עָלָ֞ה ,W JHJ B >RB< <FRH CNH L MLK XZQJHW <LH SNXRJB MLK >CWR <L KL <RJ JHWDH H BYRWT W JTPFM,qal,perf,SNXRJB MLK >CWR,סַנְחֵרִ֤יב מֶֽלֶךְ־אַשּׁוּר֙ ,<L KL <RJ JHWDH H BYRWT,עַ֣ל כָּל־עָרֵ֧י יְהוּדָ֛ה הַבְּצֻרֹ֖ות 
1907056,<LH[,1Qisaa,Isaiah,36,1,<LH,עלה ,W JHJ B >RB< <FRH CNH L MLK XZQJH <LH SNXRJB MLK >CWR <L KWL <RJ JHWDH H BYWRWT W JTPWFM,qal,perf,,,[],
223962,<LH[,MT,Isaiah,36,10,<LJTJ,עָלִ֛יתִי ,W <TH H M BL<DJ JHWH <LJTJ <L H >RY H Z>T L HCXJTH JHWH >MR >LJ <LH >L H >RY H Z>T W HCXJTH,qal,perf,,,<L H >RY H Z>T,עַל־הָאָ֥רֶץ הַזֹּ֖את 
223973,<LH[,MT,Isaiah,36,10,<LH,עֲלֵ֛ה ,W <TH H M BL<DJ JHWH <LJTJ <L H >RY H Z>T L HCXJTH JHWH >MR >LJ <LH >L H >RY H Z>T W HCXJTH,qal,impv,,,>L H >RY H Z>T,אֶל־הָאָ֥רֶץ הַזֹּ֖את 
1907286,<LH[,1Qisaa,Isaiah,36,10,<LJTJ,עליתי ,W <TH H M BL<DJ JHWH <LJTJ <L H >RY H ZW>T L HCXJTH JHWH >MR >LJ <LH >L H >RY H ZWT L HCXJTH,qal,perf,,,[],
1907297,<LH[,1Qisaa,Isaiah,36,10,<LH,עלה ,W <TH H M BL<DJ JHWH <LJTJ <L H >RY H ZW>T L HCXJTH JHWH >MR >LJ <LH >L H >RY H ZWT L HCXJTH,qal,impv,,,[],
224119,JY>[,MT,Isaiah,36,16,Y>W,צְא֣וּ ,>L TCM<W >L XZQJHW KJ KH >MR H MLK >CWR <FW >TJ BRKH W Y>W >LJ W >KLW >JC GPNW W >JC T>NTW W CTW >JC MJ BWRW,qal,impv,,,>LJ,אֵלַ֔י 
1907455,JY>[,1Qisaa,Isaiah,36,16,Y>W,צאו ,>L TCM<W >L XWZQJH KJ> KWH >MR MLK >CWR <FW >TJ BRKH W Y>W >LJ W >KWLW >JC >T GPNW W >JC >T TNTW W CTW >JC MJ BWRW,qal,impv,,,[],
224134,BW>[,MT,Isaiah,36,17,B>J,בֹּאִ֕י ,<D B>J W LQXTJ >TKM >L >RY K >RYKM >RY DGN W TJRWC >RY LXM W KRMJM,qal,infc,,,[],
1907473,BW>[,1Qisaa,Isaiah,36,17,BW>J,בוא׳י ,<D BW>J W LQXTJ >TKMH >L >RY K >RYKMH >L >RY DGN W TJRWC >RY LXM W KRMJM,qal,infc,,,[],
224223,BW>[,MT,Isaiah,36,22,JB>,יָּבֹ֣א ,W JB> >LJQJM BN XLQJHW >CR <L H BJT W CBN> H SWPR W JW>X BN >SP H MZKJR >L XZQJHW QRW<J BGDJM W JGJDW LW >T DBRJ RB CQH,qal,wayq,>LJQJM BN XLQJHW W CBN> H SWPR W JW>X BN >SP H MZKJR,אֶלְיָקִ֣ים בֶּן־חִלְקִיָּ֣הוּ וְשֶׁבְנָ֨א הַסֹּופֵ֜ר וְיֹואָ֨ח בֶּן־אָסָ֧ף הַמַּזְכִּ֛יר ,>L XZQJHW,אֶל־חִזְקִיָּ֖הוּ 
1907568,BW>[,1Qisaa,Isaiah,36,22,JBW>,יבוא ,W JBW> >LJQJM BN XLQJH >CR <L H BJT W CWBN> H SWPR W JW>X BN >SP H MZKJR >L XWZQJH QRW<J BGDJM W JGJDW LW> >T DBRJ RB CQH,qal,wayy,,,[],
223791,JY>[,MT,Isaiah,36,3,JY>,יֵּצֵ֥א ,W JY> >LJW >LJQJM BN XLQJHW >CR <L H BJT W CBN> H SPR W JW>X BN >SP H MZKJR,qal,wayq,>LJQJM BN XLQJHW W CBN> H SPR W JW>X BN >SP H MZKJR,אֶלְיָקִ֥ים בֶּן־חִלְקִיָּ֖הוּ וְשֶׁבְנָא֙ הַסֹּפֵ֔ר וְיֹואָ֥ח בֶּן־אָסָ֖ף הַמַּזְכִּֽיר׃ ,>LJW,אֵלָ֛יו 
1907101,JY>[,1Qisaa,Isaiah,36,3,JY>,יצא ,W JY> >LJW >LJQJM BN XLQJH >CR <L H BJT W CWBN> H SWPR W JW>X BN >SP H MZKJR,qal,wayy,,,[],
223867,BW>[,MT,Isaiah,36,6,B>,בָ֥א ,HNH BVXT <L MC<NT H QNH H RYWY H ZH <L MYRJM >CR JSMK >JC <LJW W B> B KPW W NQBH KN PR<H MLK MYRJM L KL H BVXJM <LJW,qal,perf,,,B KPW,בְכַפֹּ֖ו 
1907184,BW>[,1Qisaa,Isaiah,36,6,B>,בא ,HNH BVXTH <L MC<NT H QNH H RYWY H ZH <L MYRJM >CR JSMK >JC <LJW W B> B KPW W NQBH KN PR<WH MLK MYRJM L KWL H BWVXJM <LJW,qal,perf,,,[],
223893,SWR[,MT,Isaiah,36,7,HSJR,הֵסִ֤יר ,W KJ T>MR >LJ >L JHWH >LHJNW BVXNW H LW> HW> >CR HSJR XZQJHW >T BMTJW W >T MZBXTJW W J>MR L JHWDH W L JRWCLM L PNJ H MZBX H ZH TCTXWW,hif,perf,XZQJHW,חִזְקִיָּ֨הוּ֙ ,[],
1907211,SWR[,1Qisaa,Isaiah,36,7,HSJR,הסיר ,W KJ> TW>MRW >LJ <L JHWH >LWHJNW BVXNW H LW> HW>H >CR HSJR XZQJH >T BMWTJW W >T MZBXWTJW W JW>MR L JHWDH W L JRWCLJM L PNJ H MZBX H ZH TCTXWW B JRWCLJM,hifil,perf,,,[],
223937,CWB[,MT,Isaiah,36,9,TCJB,תָּשִׁ֗יב ,W >JK TCJB >T PNJ PXT >XD <BDJ >DNJ H QVNJM W TBVX LK <L MYRJM L RKB W L PRCJM,hif,impf,,,[],
1907259,CWB[,1Qisaa,Isaiah,36,9,TCJB,תשיב ,W >JKH TCJB >T PNJ PXT >XD M <BDJ >DWNJ H QVNJM W TBVX LKM <L MYRJM L RKB W L PRCJM,hifil,impf,,,[],
224268,BW>[,MT,Isaiah,37,1,JB>,יָּבֹ֖א ,W JHJ K CM< H MLK XZQJHW W JQR< >T BGDJW W JTKS B FQ W JB> BJT JHWH,qal,wayq,,,BJT JHWH,בֵּ֥ית יְהוָֽה׃ 
1907614,BW>[,1Qisaa,Isaiah,37,1,JBW>,יבוא ,W JHJ K CMW< XWZQJH H MLK W JQR< >T BGDJW W JTKS B FQ W JBW> BJT JHWH,qal,wayy,,,[],
224537,<LH[,MT,Isaiah,37,14,J<L,יַּ֨עַל֙ ,W JQX XZQJHW >T H SPRJM M JD H ML>KJM W JQR>HW W J<L BJT JHWH W JPRFHW XZQJHW L PNJ JHWH,qal,wayq,,,BJT JHWH,בֵּ֣ית יְהוָ֔ה 
1907908,<LH[,1Qisaa,Isaiah,37,14,J<LH,יעלה ,W JQX XWZQJH >T H SPRJM M JD H ML>KJM W JQR>M W J<LH BJT JHWH W JPRWFH XWZQJH L PNJ JHWH,qal,wayy,,,[],
224721,<LH[,MT,Isaiah,37,24,<LJTJ,עָלִ֛יתִי ,B JD <BDJK XRPT >DNJ W T>MR B RB RKBJ >NJ <LJTJ MRWM HRJM JRKTJ LBNWN W >KRT QWMT >RZJW MBXR BRCJW W >BW> MRWM QYW J<R KRMLW,qal,perf,>NJ,אֲנִ֥י ,MRWM HRJM JRKTJ LBNWN,מְרֹ֥ום הָרִ֖ים יַרְכְּתֵ֣י לְבָנֹ֑ון 
1908099,<LH[,1Qisaa,Isaiah,37,24,<LJTJ,עליתי ,B JD <BDJKH XRPTH >DWNJ W TWMR B RWB RKBJ >NJ <LJTJ MRWM HRJM JRKTJ LBNWN W >KRWTH QWMT >RZJW MBXR BRWCJW W >BW> MRWM QYW J<R KRMLJW,qal,perf,,,[],
224733,BW>[,MT,Isaiah,37,24,>BW>,אָבֹוא֙ ,B JD <BDJK XRPT >DNJ W T>MR B RB RKBJ >NJ <LJTJ MRWM HRJM JRKTJ LBNWN W >KRT QWMT >RZJW MBXR BRCJW W >BW> MRWM QYW J<R KRMLW,qal,impf,,,MRWM QYW J<R KRMLW,מְרֹ֣ום קִצֹּ֔ו יַ֖עַר כַּרְמִלֹּֽו׃ 
1908111,BW>[,1Qisaa,Isaiah,37,24,>BW>,אבוא ,B JD <BDJKH XRPTH >DWNJ W TWMR B RWB RKBJ >NJ <LJTJ MRWM HRJM JRKTJ LBNWN W >KRWTH QWMT >RZJW MBXR BRWCJW W >BW> MRWM QYW J<R KRMLJW,qal,impf,,,[],
224765,BW>[,MT,Isaiah,37,26,HB>TJH,הֲבֵאתִ֔יהָ ,H LW> CM<T L M RXWQ >WTH <FJTJ M JMJ QDM W JYRTJH <TH HB>TJH W THJ L HC>WT GLJM NYJM <RJM BYRWT,hif,perf,,,[],
1908145,BW>[,1Qisaa,Isaiah,37,26,HBJ>WTJH,הביאותי׳ה ,H LW> CM<TH L M RXWQ >WTH <FJTJ M JMJ QDM JYRTJH <TH HBJ>WTJH W THJ L C>WWT GLJM NYWRJM <RJM BYWRWT,hifil,perf,,,[],
224799,BW>[,MT,Isaiah,37,28,BW>K,בֹואֲךָ֖ ,W CBTK W Y>TK W BW>K JD<TJ W >T HTRGZK >LJ,qal,infc,,,[],
1908181,BW>[,1Qisaa,Isaiah,37,28,BW>KH,בוא׳כה ,QWMKH W CBTKH W Y>TKH W BW>KH JD<TJ> W >T HRGZKH >LJ,qal,infc,,,[],
224797,JY>[,MT,Isaiah,37,28,Y>TK,צֵאתְךָ֥ ,W CBTK W Y>TK W BW>K JD<TJ W >T HTRGZK >LJ,qal,infc,,,[],
1908179,JY>[,1Qisaa,Isaiah,37,28,Y>TKH,צאת׳כה ,QWMKH W CBTKH W Y>TKH W BW>KH JD<TJ> W >T HRGZKH >LJ,qal,infc,,,[],
224810,<LH[,MT,Isaiah,37,29,<LH,עָלָ֣ה ,J<N HTRGZK >LJ W C>NNK <LH B >ZNJ W FMTJ XXJ B >PK W MTGJ B FPTJK W HCJBTJK B DRK >CR B>T BH,qal,perf,C>NNK,שַׁאֲנַנְךָ֖ ,B >ZNJ,בְאָזְנָ֑י 
1908190,<LH[,1Qisaa,Isaiah,37,29,<LH,עלה ,W C>NNKH <LH B >WZNJ W FMTJ XXJ B >PKH W MTGJ B FP>WTJKH W HCJBWTJKH B DRK >CR BTH BH,qal,perf,,,[],
224828,BW>[,MT,Isaiah,37,29,B>T,בָּ֥אתָ ,J<N HTRGZK >LJ W C>NNK <LH B >ZNJ W FMTJ XXJ B >PK W MTGJ B FPTJK W HCJBTJK B DRK >CR B>T BH,qal,perf,,,[],
1908207,BW>[,1Qisaa,Isaiah,37,29,BTH,בתה ,W C>NNKH <LH B >WZNJ W FMTJ XXJ B >PKH W MTGJ B FP>WTJKH W HCJBWTJKH B DRK >CR BTH BH,qal,perf,,,[],
224823,CWB[,MT,Isaiah,37,29,HCJBTJK,הֲשִׁ֣יבֹתִ֔יךָ ,J<N HTRGZK >LJ W C>NNK <LH B >ZNJ W FMTJ XXJ B >PK W MTGJ B FPTJK W HCJBTJK B DRK >CR B>T BH,hif,perf,,,[],
